
Event 0
        s [3] (status=23) pt=71.25, eta=-1.39, phi=-2.20, mass=0.00
          s [3] (status=71) pt=58.25, eta=-1.38, phi=-2.20, mass=0.00
          pi0 [111] (status=2) pt=21.12, eta=-1.37, phi=-2.19, mass=0.00
            gamma [22] (status=1) pt=14.97, eta=-1.37, phi=-2.19, mass=0.00
          D*(2007)~0 [-423] (status=2) pt=65.75, eta=-0.46, phi=-2.43, mass=2.01
            D~0 [-421] (status=2) pt=60.12, eta=-0.46, phi=-2.43, mass=0.00
        c~ [-4] (status=23) pt=90.75, eta=-0.45, phi=-2.42, mass=0.00
          c~ [-4] (status=71) pt=83.25, eta=-0.46, phi=-2.43, mass=0.00
      b~ [-5] (status=23) pt=39.25, eta=-1.62, phi=-0.38, mass=0.00
        b~ [-5] (status=71) pt=39.25, eta=-1.62, phi=-0.38, mass=0.00
          B*0 [513] (status=2) pt=32.75, eta=-1.62, phi=-0.38, mass=5.33
            B0 [511] (status=2) pt=32.38, eta=-1.62, phi=-0.38, mass=5.28
              D0 [421] (status=2) pt=14.69, eta=-1.69, phi=-0.39, mass=0.00
                e+ [-11] (status=1) pt=0.31, eta=-1.53, phi=-0.64, mass=0.00
                nu(e) [12] (status=1) pt=9.78, eta=-1.75, phi=-0.41, mass=0.00
              D*(2010)- [-413] (status=2) pt=15.12, eta=-1.55, phi=-0.34, mass=2.01
                D~0 [-421] (status=2) pt=13.91, eta=-1.55, phi=-0.34, mass=0.00
  g [21] (status=23) pt=91.75, eta=-1.70, phi=0.35, mass=0.00
    g [21] (status=51) pt=0.61, eta=-2.08, phi=2.30, mass=0.00
      B*- [-523] (status=2) pt=92.25, eta=-2.13, phi=1.74, mass=5.33
        B- [-521] (status=2) pt=91.50, eta=-2.13, phi=1.74, mass=5.28
          D*(2007)0 [423] (status=2) pt=27.81, eta=-2.12, phi=1.77, mass=2.01
            D0 [421] (status=2) pt=26.06, eta=-2.12, phi=1.77, mass=0.00
              pi0 [111] (status=2) pt=15.59, eta=-2.15, phi=1.72, mass=0.00
                gamma [22] (status=1) pt=11.62, eta=-2.16, phi=1.72, mass=0.00
          D~0 [-421] (status=2) pt=44.50, eta=-2.13, phi=1.74, mass=0.00
      D~0 [-421] (status=2) pt=2.66, eta=-6.34, phi=-2.76, mass=0.00
        e- [11] (status=1) pt=0.08, eta=-8.03, phi=1.93, mass=0.00
        nu(e)~ [-12] (status=1) pt=2.32, eta=-6.08, phi=-2.83, mass=0.00
    g [21] (status=62) pt=0.46, eta=-1.62, phi=0.40, mass=0.00
    g [21] (status=71) pt=2.31, eta=-1.04, phi=1.87, mass=0.00
    g [21] (status=71) pt=3.41, eta=-1.12, phi=1.11, mass=0.00
    g [21] (status=71) pt=4.41, eta=-1.20, phi=1.46, mass=0.00
    g [21] (status=71) pt=14.16, eta=-1.71, phi=0.45, mass=0.00
    g [21] (status=71) pt=18.31, eta=-1.78, phi=0.32, mass=0.00
    g [21] (status=71) pt=36.50, eta=-1.80, phi=0.27, mass=0.00
    g [21] (status=71) pt=12.72, eta=-1.89, phi=0.22, mass=0.00

Event 4
d [1] (status=21) pt=0.00, eta=23744.00, phi=0.00, mass=0.00
  t [6] (status=22) pt=150.50, eta=1.29, phi=1.67, mass=174.00
    t [6] (status=62) pt=174.00, eta=1.17, phi=1.79, mass=173.79
      W+ [24] (status=22) pt=142.50, eta=1.38, phi=1.97, mass=77.75
        W+ [24] (status=52) pt=142.00, eta=1.38, phi=1.97, mass=77.75
          tau+ [-15] (status=2) pt=34.50, eta=0.47, phi=2.43, mass=0.00
            nu(tau)~ [-16] (status=1) pt=6.78, eta=0.44, phi=2.45, mass=0.00
            e+ [-11] (status=1) pt=24.94, eta=0.50, phi=2.42, mass=0.00
            nu(e) [12] (status=1) pt=2.80, eta=0.33, phi=2.45, mass=0.00
          nu(tau) [16] (status=1) pt=112.25, eta=1.53, phi=1.84, mass=0.00
      b [5] (status=23) pt=43.00, eta=-0.22, phi=1.14, mass=0.00
        b [5] (status=71) pt=40.25, eta=-0.23, phi=1.15, mass=0.00
        B*~0 [-513] (status=2) pt=35.00, eta=-0.22, phi=1.14, mass=5.33
          B~0 [-511] (status=2) pt=34.38, eta=-0.22, phi=1.14, mass=5.28
            D*(2007)0 [423] (status=2) pt=19.00, eta=-0.18, phi=1.12, mass=2.01
              D0 [421] (status=2) pt=17.69, eta=-0.18, phi=1.12, mass=0.00
                e+ [-11] (status=1) pt=10.66, eta=-0.20, phi=1.18, mass=0.00
                nu(e) [12] (status=1) pt=3.09, eta=-0.30, phi=1.06, mass=0.00
            D*(2007)~0 [-423] (status=2) pt=11.84, eta=-0.30, phi=1.13, mass=2.01
              D~0 [-421] (status=2) pt=10.78, eta=-0.29, phi=1.13, mass=0.00
  t~ [-6] (status=22) pt=70.50, eta=-0.39, phi=-1.22, mass=171.00
    t~ [-6] (status=62) pt=54.12, eta=-0.47, phi=-1.83, mass=170.91
      W- [-24] (status=22) pt=78.25, eta=-0.14, phi=-2.08, mass=125.25
        s [3] (status=23) pt=103.25, eta=-0.37, phi=-2.00, mass=0.00
          s [3] (status=71) pt=83.25, eta=-0.40, phi=-1.87, mass=0.00
          omega(782) [223] (status=2) pt=66.00, eta=-0.40, phi=-1.88, mass=0.79
            pi0 [111] (status=2) pt=43.62, eta=-0.39, phi=-1.87, mass=0.00
              gamma [22] (status=1) pt=25.12, eta=-0.39, phi=-1.87, mass=0.00
              gamma [22] (status=1) pt=18.50, eta=-0.40, phi=-1.87, mass=0.00
            gamma [22] (status=1) pt=22.38, eta=-0.41, phi=-1.88, mass=0.00
          D*(2010)- [-413] (status=2) pt=18.88, eta=0.75, phi=1.40, mass=2.01
            D- [-411] (status=2) pt=17.25, eta=0.75, phi=1.41, mass=0.00
        c~ [-4] (status=23) pt=25.75, eta=0.93, phi=1.36, mass=0.00
          c~ [-4] (status=71) pt=21.94, eta=0.74, phi=1.41, mass=0.00
      b~ [-5] (status=23) pt=29.00, eta=-0.51, phi=0.59, mass=0.00
        b~ [-5] (status=71) pt=29.00, eta=-0.51, phi=0.59, mass=0.00
