# File used : 86D3D6A3-EE02-5849-8FC0-C89B9BE7D930.root


Event Number : 8
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
  23      5      23        4481                 21  -1.2188   0.000   1.5430 19.06250
  24     -5      23       22913                 21  -0.4121   0.000  -2.7266 22.31250
  25      5      52        8449                 23  -1.2188   0.000   1.5430 18.50000
  26     -5      52        8449                 24  -0.4336   0.000  -2.6875 20.31250
  27     22      23       12673                 22  -2.4766   0.000  -2.7188 33.87500
  28     22      23       22913                 22  -2.8516   0.000   0.5566 11.46875
  29     22       1        8449                 28  -2.8516   0.000   0.5566 11.43750
  30     -2      71        8193                 27  -2.4688   0.000  -2.6875 23.31250
  31   -521       2       12291                 24  -1.2305   5.281   1.5820 15.37500
  32    511       2       12291                 24  -0.4062   5.281  -2.7344 19.43750
  33    -12       1       12352                 31  -1.1445   0.000   1.7305 7.28125
  34     11       1       12352                 31  -1.3359   0.000   1.3477 5.34375
  35    421       2       12354                 31  -1.1523   0.000   1.6250 2.99219
  36     14       1       12352                 32  -1.6055   0.000  -2.1953 0.25391
  37    -13       1       12352                 32  -0.3906   0.000  -2.6719 12.75000
  38   -421       2       12354                 32  -0.3525   0.000  -2.9219 5.53125

Event Number : 457
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -2      21       14721                 -1 22784.0000   0.000   0.0000 0.00000
   1      1      21       10625                 -1 -24256.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0  -0.9062  84.000   0.2861 196.00000
   3     25      22        4481                  0  -2.5547 125.000  -2.8516 196.00000
   4    -24      44         257                  2  -0.8027  84.000   0.5254 179.50000
   5     25      44         257                  3  -2.5312 125.000  -2.9062 201.50000
   6    -24      44         257                  4  -0.8047  84.000   0.5273 179.50000
   7     25      44         257                  5  -2.5234 125.000  -2.9062 203.50000
   8    -24      44         257                  6  -0.8066  84.000   0.5352 179.50000
   9     25      44         257                  7  -2.5234 125.000  -2.9141 203.50000
  10    -24      62       10497                  8  -0.8027  84.000   0.5332 180.00000
  11     25      62       10497                  9  -2.5312 125.000  -2.9141 200.50000
  12     11       1       12673                 10  -0.8789   0.000   0.4238 163.00000
  13    -12       1       12673                 10   0.0750   0.000   1.3125 25.06250
  14     35      22       14721                 11  -2.8438  40.000  -2.8906 107.50000
  15     35      22       31105                 11  -1.9961  40.000  -2.9375 93.25000
  16      5      23        4481                 14  -3.2266   0.000   1.8359 5.15625
  17     -5      23       22913                 14  -2.7656   0.000  -2.8438 107.50000
  18     22      23       12673                 15  -1.6367   0.000   2.8906 36.75000
  19     22      23       22913                 15  -2.0859   0.000  -2.6797 62.37500
  20     22       1        8449                 19  -2.0859   0.000  -2.6797 61.25000
  21    433       2       28675                 18  -1.6680   2.109   2.8984 26.00000
  22   -413       2       12291                 18  -1.6484   2.008   2.9531 9.46875
  23      2      71        8193                 -1  -0.2686   0.000  -0.7949 42.12500
  24    111       2       28675                 23  -0.2744   0.000  -0.8008 36.87500
  25      5      71        8449                 16  -3.4375   0.000   2.6797 5.29688
  26     -5      71        8449                 17  -2.7422   0.000  -2.8359 81.00000
  27   -511       2       12291                 16  -3.3203   5.281   2.5000 5.46875
  28    513       2       28675                 16  -2.7500   5.328  -2.8438 81.00000
  29    431       2       12354                 21  -1.6680   1.969   2.8906 23.06250
  30   -411       2       12354                 22  -1.6445   0.000   2.9531 8.90625
  31     22       1       12352                 24  -0.2725   0.000  -0.7969 21.25000
  32     22       1       12352                 24  -0.2764   0.000  -0.8047 15.59375
  33    411       2       12354                 27  -3.4531   0.000   1.9414 0.67578
  34    511       2       12354                 28  -2.7500   5.281  -2.8438 80.75000
  35     11       1       12352                 30  -1.5078   0.000   2.9297 4.82812
  36    -12       1       12352                 30  -1.7383   0.000  -2.6641 0.40527
  37    -13       1       12352                 33  -2.5078   0.000   0.5117 0.47949
  38     14       1       12352                 33  -2.7578   0.000   3.1016 0.36035
  39    413       2       12354                 34  -2.7344   2.008  -2.8438 40.50000
  40   -413       2       12354                 34  -2.7656   2.008  -2.8594 26.12500
  41    421       2       12354                 39  -2.7344   0.000  -2.8438 37.00000
  42   -411       2       12354                 40  -2.7734   0.000  -2.8594 24.00000
  43     11       1       12352                 42  -2.7109   0.000  -2.8828 7.89062
  44    -12       1       12352                 42  -2.7656   0.000   3.0938 0.69336

Event Number : 501
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -3      21       10625                 -1 22784.0000   0.000   0.0000 0.00000
   1      2      21       10625                 -1 -26688.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0  -5.9062  77.250  -2.7656 14.15625
   3     25      22        4481                  0  -5.2344 125.000   0.3799 14.15625
   4     24      44         257                  2  -5.3281  77.250  -3.0000 21.12500
   5     25      44         257                  3  -4.2969 125.000   2.5547 30.50000
   6     24      44         257                  4  -5.4688  77.250  -2.8828 17.25000
   7     25      44         257                  5  -5.2812 125.000   1.9922 10.50000
   8     24      44         257                  6  -5.5156  77.250  -2.8750 16.50000
   9     25      44         257                  7  -5.3125 125.000   1.6328 10.06250
  10     24      44         257                  8  -5.5156  77.250  -2.9062 16.43750
  11     25      44         257                  9  -5.1250 125.000   1.6406 12.25000
  12     24      44         257                 10  -5.5156  77.250  -2.9062 16.43750
  13     25      44         257                 11  -5.1250 125.000   1.6445 12.21875
  14     24      44         257                 12  -5.5000  77.250  -2.9219 16.50000
  15     25      44         257                 13  -5.1094 125.000   1.6523 12.37500
  16     24      62       10497                 14  -5.4531  77.250  -3.0469 17.31250
  17     25      62       10497                 15  -5.0312 125.000   1.6875 13.40625
  18    -13       1       12673                 16  -2.8203   0.000   1.4219 21.62500
  19     14       1       12673                 16  -4.7969   0.000  -2.2969 30.81250
  20     35      22       14721                 17  -2.6406  40.000   1.2305 21.75000
  21     35      22       31105                 17  -5.0312  40.000  -2.4531 11.34375
  22      5      23       22913                 20  -1.5273   0.000   2.2656 20.06250
  23     -5      23        4481                 20  -2.3516   0.000   0.2485 20.81250
  24     -5      52        8449                 23  -2.3516   0.000   0.2520 19.06250
  25     22      23       22913                 21  -2.9844   0.000   2.2344 14.71875
  26     22      23       12673                 21  -4.3594   0.000  -1.5547 18.75000
  27     22       1        8449                 25  -2.9844   0.000   2.2344 14.56250
  28  -5122       2       12291                 22  -2.3516   5.625   0.2422 17.43750
  29      5      71        8449                 22  -1.5703   0.000   2.3359 18.43750
  30   -531       2       12291                 22  -1.5859   5.359   2.3203 17.37500
  31     21      71        8193                 -1  -1.7305   0.000   2.7422 26.87500
  32     21      71        8193                 -1  -3.5938   0.000  -0.3213 18.50000
  33  -4122       2       12354                 28  -2.4531   2.289   0.1831 8.18750
  34    433       2       28738                 30  -1.4766   2.109   2.3125 8.84375
  35    111       2       28738                 28  -2.3906   0.000   0.3340 0.86719
  36    431       2       12354                 34  -1.4766   1.969   2.3281 8.68750
  37     11       1       12352                 35  -2.4609   0.000   0.5918 0.01413
  38    -11       1       12352                 35  -2.3594   0.000   0.6016 0.20508
  39    -11       1       12352                 36  -1.3320   0.000   2.4453 1.26953
  40     12       1       12352                 36  -1.7344   0.000   2.4766 1.71094

Event Number : 571
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      1      21       10625                 -1 25280.0000   0.000   0.0000 0.00000
   1     -4      21       10625                  4 -22784.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0   2.3281  81.000   3.0234 193.50000
   3     25      22        4481                  0   2.7734 125.000  -0.1150 193.50000
   4     -4      41       16385                 -1 -34.1250   0.000   1.4844 0.00000
   5    -24      44         257                  2   2.3203  81.000   3.0156 193.50000
   6     25      44         257                  3   2.7656 125.000  -0.1064 193.50000
   7    -24      44         257                  5   2.3203  81.000   3.0156 193.50000
   8     25      44         257                  6   2.7656 125.000  -0.1033 193.50000
   9    -24      62       10497                  7   2.3203  81.000   3.0156 193.00000
  10     25      62       10497                  8   2.7656 125.000  -0.1018 194.00000
  11     22       1        8193                 -1   3.5000   0.000  -1.7383 0.98438
  12     22       1        8193                 -1   2.2109   0.000   1.2109 0.23389
  13     13       1       12673                  9   2.1172   0.000   2.4844 73.25000
  14    -14       1       12673                  9   2.3125   0.000  -2.9922 135.50000
  15     35      22       14721                 10   2.9297  40.000  -0.1455 137.00000
  16     35      22       31105                 10   2.2109  40.000   0.0024 57.50000
  17      5      23        4481                 15   2.7266   0.000   0.1392 58.62500
  18     -5      23       22913                 15   3.0078   0.000  -0.3467 82.50000
  19     22      23       22913                 16   2.0234   0.000   0.3682 49.00000
  20     22      23       12673                 16   2.0078   0.000  -0.9766 21.06250
  21     22      52        8449                 19   2.0234   0.000   0.3682 48.87500
  22     11       1        8193                 21   2.0234   0.000   0.3682 28.37500
  23     22       1       12289                 21   2.0234   0.000   0.3682 0.00021
  24    -11       1        8193                 21   2.0234   0.000   0.3672 20.56250
  25   4203      74        4097                 -1  -4.7500   2.219   0.1045 1.01953
  26     -5      73         257                 18   2.8828   0.000  -0.1885 70.00000
  27     -2      71        8193                 20   2.0312   0.000  -0.9785 15.96875
  28      1      71        8193                 -1  -3.3516   0.000   2.8516 2.53906
  29     -1      71        8193                 -1  -7.2188   0.000  -2.5938 0.52930
  30      1      71        8193                 -1   2.6562   0.000  -1.3594 0.76367
  31     -2      71        8193                 -1   7.3438   0.000  -1.8789 0.68555
  32      5      71        8449                 17   2.7266   0.000   0.1323 45.00000
  33     21      71        8193                 18   3.1797   0.000  -0.5059 24.06250
  34     -5      71        8449                 26   2.8828   0.000  -0.1885 70.00000
  35   -513       2       28675                 18   2.7422   5.328   0.1294 36.00000
  36    513       2       28675                 18   2.8906   5.328  -0.1948 54.37500
  37      2      71        8193                 -1  -2.7969   0.000   1.8789 1.08984
  38     -3      71        8193                 -1  -2.9297   0.000   2.8750 1.62891
  39      2      71        8193                 -1  -1.7070   0.000  -0.1421 0.65625
  40     -2      71        8193                 -1   2.8047   0.000   1.4727 1.05859
  41   4203      74        8193                 25  -4.7500   2.219   0.1045 1.01953
  42   4132       2       12291                 41  -4.5781   2.469   0.3369 0.60352
  43     11       1       12352                 30   5.4375   0.000  -2.5078 0.00989
  44    -11       1       12352                 30   5.3594   0.000  -2.4453 0.46094
  45   -511       2       12354                 35   2.7422   5.281   0.1304 35.62500
  46    511       2       12354                 36   2.8984   5.281  -0.1948 53.50000
  47     11       1       12352                 37  -7.4844   0.000   2.5625 0.01062
  48    -11       1       12352                 37  -7.0625   0.000   1.7539 0.15430
  49     11       1       12352                 28  -3.4297   0.000   2.6719 0.72461
  50    -11       1       12352                 28  -3.4297   0.000   2.6719 0.89648
  51     11       1       12352                  4   2.5938   0.000  -2.3594 0.06348
  52    -11       1       12352                  4   2.6094   0.000  -2.3438 0.02264
  53    411       2       12354                 45   2.7734   0.000   0.1450 12.46875
  54   -413       2       12354                 46   2.8438   2.008  -0.2861 16.87500
  55    -11       1       12352                 53   2.8750   0.000   0.1116 2.60156
  56     12       1       12352                 53   2.8984   0.000  -0.1304 1.27344
  57   -421       2       12354                 54   2.8438   0.000  -0.2881 15.87500

Event Number : 572
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      3      21       10625                 -1 22912.0000   0.000   0.0000 0.00000
   1     -4      21       14721                 -1 -22848.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0   1.5703  81.500  -1.9336 27.31250
   3     25      22        4481                  0   0.1465 125.000   1.2109 27.31250
   4    -24      44         257                  2   1.5430  81.500  -1.8633 28.31250
   5     25      44         257                  3   0.1318 125.000   0.9844 25.25000
   6    -24      44         257                  4   1.5391  81.500  -1.8633 28.43750
   7     25      44         257                  5   0.1299 125.000   0.9883 24.81250
   8    -24      44         257                  6   1.5391  81.500  -1.8672 28.50000
   9     25      44         257                  7   0.1289 125.000   1.0000 24.68750
  10    -24      44         257                  8   1.5508  81.500  -1.8633 28.12500
  11     25      44         257                  9   0.1299 125.000   1.0000 24.93750
  12    -24      62       10497                 10   1.5273  81.500  -1.8125 28.87500
  13     25      62       10497                 11   0.1318 125.000   0.9551 24.68750
  14     11       1       12673                 12   0.6113   0.000  -0.8105 46.75000
  15    -12       1       12673                 12   0.7598   0.000   2.9922 39.62500
  16     35      22       14721                 13   1.0781  40.000   2.7266 28.12500
  17     35      22       31105                 13  -0.7441  40.000   0.2183 41.00000
  18      5      23       12673                 16   0.8867   0.000   3.1016 33.25000
  19     -5      23       12673                 16   0.2495   0.000   0.9336 12.46875
  20     22      23       22913                 17  -1.3711   0.000  -0.2646 19.43750
  21     22      23       12673                 17   0.0947   0.000   0.5801 25.43750
  22     22       1        8449                 20  -1.3711   0.000  -0.2646 18.50000
  23   -523       2       28675                 18   0.8887   5.328   3.0859 28.75000
  24    531       2       12291                 18   0.2939   5.359   0.9355 11.40625
  25      2      71        8193                 -1  -1.5469   0.000   2.0156 1.51953
  26     -1      71        8193                 -1   2.6328   0.000   0.6738 1.66406
  27    413       2       12291                 -1  -3.7734   2.008   2.6875 7.37500
  28   -521       2       12354                 23   0.8887   5.281   3.0859 28.68750
  29   -431       2       12354                 24   0.2793   1.969   1.1602 8.96875
  30     11       1       12352                 25  -0.2476   0.000  -0.9922 0.04651
  31    -11       1       12352                 25  -0.2549   0.000  -1.0078 0.37207
  32    411       2       12354                 27  -3.7734   0.000   2.6953 6.85938
  33   4334       2       28738                 28   0.8379   2.766   3.1328 15.12500
  34     15       2       12354                 29   0.2764   0.000   1.1719 8.90625
  35    -16       1       12352                 29   0.3965   0.000   0.2393 0.09351
  36   4332       2       12354                 33   0.8418   2.695   3.1328 14.68750
  37     16       1       12308                 34   0.3350   0.000   1.7656 0.71289
  38    111       2       28694                 34   0.2910   0.000   1.0820 6.53125
  39   -211       1       12308                 34   0.1777   0.000   1.2734 1.82422

Event Number : 611
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      2      21       10625                 -1 23168.0000   0.000   0.0000 0.00000
   1     -1      21       10625                 -1 -22784.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0   2.1328  80.750   0.4209 67.50000
   3     25      22        4481                  0   1.1758 125.000  -2.7188 67.50000
   4     24      44         257                  2   2.0391  80.750   0.5293 73.00000
   5     25      44         257                  3   1.1172 125.000   2.9922 56.75000
   6     24      44         257                  4   1.9453  80.750   0.6152 83.50000
   7     25      44         257                  5   1.2031 125.000   2.9062 55.50000
   8     24      44         257                  6   1.9102  80.750   0.5703 86.75000
   9     25      44         257                  7   1.2383 125.000   2.9062 53.50000
  10     24      44         257                  8   1.9062  80.750   0.5703 87.75000
  11     25      44         257                  9   1.2578 125.000   2.8516 51.12500
  12     24      44         257                 10   1.9062  80.750   0.5664 87.50000
  13     25      44         257                 11   1.2617 125.000   2.8750 50.87500
  14     24      62       10497                 12   1.9023  80.750   0.5723 88.00000
  15     25      62       10497                 13   1.2617 125.000   2.8672 50.62500
  16    -13       1       12673                 14   0.6973   0.000   0.0830 33.87500
  17     14       1       12673                 14   2.1797   0.000   0.8398 60.25000
  18     35      22       14721                 15   0.8184  40.000   3.0078 74.50000
  19     35      22       31105                 15   0.5332  40.000   0.1538 25.37500
  20      5      23       22913                 18   0.4785   0.000   2.9531 60.00000
  21     -5      23        4481                 18   1.6680   0.000  -3.0312 14.93750
  22      5      51        8449                 20   0.4814   0.000   2.9609 59.87500
  23     -5      52        8449                 21   1.6641   0.000  -3.0312 14.59375
  24     22      23       22913                 19  -0.0041   0.000  -2.0625 12.34375
  25     22      23       12673                 19   0.4043   0.000   0.4443 34.25000
  26     13      51       20481                 25   0.4004   0.000   0.4424 25.68750
  27    -13      51        4097                 25   0.4170   0.000   0.4512 8.59375
  28     22       1        8449                 24  -0.0041   0.000  -2.0625 12.34375
  29     13       1        8193                 26   0.4004   0.000   0.4424 25.68750
  30     22       1       12289                 26   0.3857   0.000   0.4355 0.00002
  31    -13       1        8193                 27   0.4170   0.000   0.4512 8.59375
  32   2203      74        8193                 -1   5.3750   1.285   2.8906 0.60352
  33      2      71        8193                 -1  -1.6680   0.000   2.7500 0.63477
  34   -523       2       28675                 20   0.4854   5.328   2.9609 55.75000
  35    513       2       28675                 20   1.6641   5.328  -3.0625 13.06250
  36      1      71        8193                 -1   5.7344   0.000   0.9570 0.70312
  37     -3      71        8193                 -1  -3.9219   0.000  -2.9219 0.99414
  38      3      71        8193                 -1   4.3750   0.000   2.1328 0.89453
  39     -1      71        8193                 -1  -5.9219   0.000   2.6719 0.53711
  40      3      71        8193                 -1  -3.8125   0.000   2.1641 1.00781
  41     21      71        8193                 -1  -3.0469   0.000  -0.6289 5.71875
  42     21      71        8193                 -1  -0.3662   0.000  -2.7812 5.40625
  43     21      71        8193                 -1   0.0432   0.000  -1.8242 10.65625
  44     21      71        8193                 -1   0.0175   0.000  -1.6172 11.71875
  45     21      71        8193                 -1   0.0098   0.000  -1.6836 14.43750
  46     21      71        8193                 -1   1.0586   0.000  -1.9844 17.00000
  47     -3      71        8193                 -1   5.9531   0.000   3.0000 0.73633
  48     11       1       12352                 32   3.3672   0.000   1.9414 0.11597
  49    -11       1       12352                 32   3.3828   0.000   1.9336 0.20166
  50   -521       2       12354                 34   0.4854   5.281   2.9609 55.50000
  51    511       2       12354                 35   1.6602   5.281  -3.0625 12.93750
  52     11       1       12352                 40  -4.8125   0.000  -1.5820 0.75000
  53    -11       1       12352                 40  -4.7812   0.000  -1.5078 0.10181
  54     11       1       12352                 36   1.5430   0.000  -0.9746 0.07568
  55    -11       1       12352                 36   1.3984   0.000  -1.1133 0.05237
  56     11       1       12352                 40  -0.1147   0.000  -3.0469 0.15625
  57    -11       1       12352                 40  -0.0776   0.000  -3.0625 0.08643
  58   -411       2       12354                 51   1.7734   0.000   2.8047 4.32812
  59     11       1       12352                 36   4.9688   0.000   0.3906 0.12085
  60    -11       1       12352                 36   4.9844   0.000   0.4053 0.13672
  61     11       1       12352                 38  -4.2500   0.000   2.1641 0.04565
  62    -11       1       12352                 38  -4.9844   0.000   1.6445 0.02374

Event Number : 622
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      1      21       10625                 -1 22912.0000   0.000   0.0000 0.00000
   1     -2      21       10625                 -1 -23168.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0   0.2354  93.500   2.8984 149.00000
   3     25      22        4481                  0  -1.4102 125.000  -0.2393 149.00000
   4    -24      44         257                  2   0.2295  93.500   2.9062 149.50000
   5     25      44         257                  3  -1.4102 125.000  -0.2412 148.50000
   6    -24      44         257                  4   0.2266  93.500   2.9062 149.50000
   7     25      44         257                  5  -1.4141 125.000  -0.2417 148.50000
   8    -24      62       10497                  6   0.2153  93.500   2.9062 152.50000
   9     25      62       10497                  7  -1.4219 125.000  -0.2441 146.00000
  10     13      23       22913                  8   0.0908   0.000   2.4766 106.25000
  11    -14      23        4481                  8   0.3232   0.000  -2.7031 71.25000
  12     13       1        8449                 10   0.0908   0.000   2.4766 106.25000
  13     22       1       12289                 10   0.0920   0.000   2.5469 0.00010
  14    -14       1        8449                 11   0.3232   0.000  -2.7031 71.25000
  15     35      22       14721                  9  -1.3398  40.000  -0.4160 134.50000
  16     35      22       31105                  9  -1.3164  40.000   0.8027 26.68750
  17      5      23       22913                 15  -1.4961   0.000   0.0706 31.43750
  18     -5      23        4481                 15  -1.2500   0.000  -0.5527 107.75000
  19      5      51        8449                 17  -1.5156   0.000   0.0619 30.81250
  20     -5      52        8449                 18  -1.2500   0.000  -0.5527 106.50000
  21     22      23       12673                 16  -0.6094   0.000   1.1328 33.00000
  22     22      23       22913                 16  -1.5078   0.000  -1.1719 11.56250
  23     11       1       12289                 21  -0.6094   0.000   1.1328 32.75000
  24    -11       1       12289                 21  -0.6152   0.000   1.1289 0.18115
  25     22       1        8449                 22  -1.5078   0.000  -1.1719 11.56250
  26   -523       2       28675                 17  -1.5000   5.328   0.0453 30.93750
  27    523       2       28675                 17  -1.2500   5.328  -0.5508 97.00000
  28   -521       2       12354                 26  -1.5000   5.281   0.0461 30.43750
  29    521       2       12354                 27  -1.2500   5.281  -0.5508 96.25000
  30    423       2       12354                 28  -1.5547   2.008   0.0382 16.81250
  31   -413       2       12354                 28  -1.4336   2.008   0.0601 12.37500
  32   -421       2       12354                 29  -1.2617   0.000  -0.5684 46.00000
  33    111       2       28738                 29  -1.1797   0.000  -0.6035 13.75000
  34    421       2       12354                 30  -1.5508   0.000   0.0385 15.87500
  35   -411       2       12354                 31  -1.4375   0.000   0.0612 11.34375
  36     22       1       12352                 33  -1.1797   0.000  -0.6074 12.78125

Event Number : 646
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0      2      21       10625                 -1 23488.0000   0.000   0.0000 0.00000
   1     -1      21       10625                 -1 -22784.0000   0.000   0.0000 0.00000
   2     24      22        4481                  0   4.1094  80.000   2.6016 12.62500
   3     25      22        4481                  0   4.0312 125.000  -0.5371 12.62500
   4     24      44         257                  2   4.0625  80.000   2.7188 13.12500
   5     25      44         257                  3   4.0469 125.000  -0.8672 12.21875
   6     24      62       10497                  4   3.9453  80.000   2.7812 14.68750
   7     25      62       10497                  5   4.2031 125.000  -1.0430 10.40625
   8    -11      23       22913                  6   2.3828   0.000  -1.2148 34.87500
   9     12      23        4481                  6   2.1406   0.000   2.1719 45.87500
  10    -11       1        8449                  8   2.3828   0.000  -1.2148 34.87500
  11     22       1       12289                  8   2.3828   0.000  -1.2148 0.00068
  12     12       1        8449                  9   2.1406   0.000   2.1719 45.87500
  13     35      22       14721                  7   1.4766  40.000  -2.0234 34.12500
  14     35      22       31105                  7   2.9453  40.000   0.8223 29.62500
  15      5      23        4481                 13   1.9062   0.000  -1.0703 15.46875
  16     -5      23       22913                 13   0.6602   0.000  -2.4844 28.12500
  17     22      23       12673                 14   3.2656   0.000  -1.1289 10.12500
  18     22      23       22913                 14   2.1562   0.000   1.0977 34.62500
  19     22       1        8449                 18   2.1562   0.000   1.0977 32.87500
  20   -433       2       28675                 -1  -2.7422   2.109   2.6953 0.16650
  21      4      72        8193                 -1   3.6719   0.000   0.5020 5.82812
  22     -1      72        8193                 -1   3.0000   0.000   0.3691 1.39062
  23      1      72        8193                 -1   1.0977   0.000   0.7188 0.56641
  24     21      72        8193                 -1  -0.1343   0.000  -1.3125 6.18750
  25     -3      72        8193                 -1  -7.5938   0.000  -1.3281 0.24072
  26      1      71        8193                 -1  -1.7227   0.000  -1.5664 2.63281
  27     -2      71        8193                 -1   3.6484   0.000  -2.4453 0.24268
  28    413       2       12291                 -1  -1.8477   2.008   2.6875 0.84961
  29   -433       2       28675                 -1   3.0312   2.109   1.3086 3.91406
  30      5      71        8449                 15   1.9062   0.000  -1.0742 14.25000
  31     -5      71        8449                 16   0.6777   0.000  -2.4766 26.37500
  32   5122       2       12291                 16   1.9414   5.625  -1.1055 13.87500
  33    521       2       12291                 16   0.6914   5.281  -2.4688 23.62500
  34    421       2       12291                 21   3.7109   0.000   0.4492 5.51562
  35    333       2       12291                 -1  -4.5469   1.020  -0.6074 0.39648
  36   -431       2       12354                 20  -3.0156   1.969   2.7266 0.13330
  37    411       2       12354                 28  -1.8359   0.000   2.6719 0.81836
  38   -431       2       12354                 29   3.0312   1.969   1.2734 3.65625
  39   4122       2       12354                 32   1.8828   2.289  -1.0508 5.35938
  40    433       2       28738                 33   0.7656   2.109  -2.3750 13.18750
  41   -423       2       28738                 33   0.5859   2.008  -2.5781 10.56250
  42     11      91       20544                 35  -3.2734   0.000   0.3623 0.57227
  43    -11      91        4160                 35  -3.8438   0.000  -2.0234 0.47754
  44     11       1        8256                 42  -3.2578   0.000   0.3594 0.56055
  45    -11       1        8256                 43  -3.8438   0.000  -2.0234 0.47656
  46     11       1       12352                 23  -1.6328   0.000   1.7148 0.13379
  47    -11       1       12352                 23  -1.5117   0.000   2.0156 0.05725
  48     11       1       12352                 26   1.1641   0.000  -0.7188 0.04700
  49    -11       1       12352                 26   1.5352   0.000  -0.6172 0.02222
  50    111       2       28738                 32   1.7617   0.000  -0.8516 1.07422
  51    431       2       12354                 40   0.7715   1.969  -2.3594 12.56250
  52   -421       2       12354                 41   0.5781   0.000  -2.5859 9.31250
  53     11       1       12352                 21   4.7500   0.000   0.8672 0.06909
  54    -11       1       12352                 21   3.5469   0.000   1.7383 0.00540
  55     11       1       12352                 50   1.7422   0.000  -0.8242 0.06616
  56    -11       1       12352                 50   1.7109   0.000  -0.8379 0.88672

Event Number : 647
Idx  PdgId  Status  StatusFlag  genPartIdxMother     eta    mass     phi      pt
---- ------ ------- ----------- ------------------ -------- ------- -------- -------
   0     -2      21       10625                 -1 22784.0000   0.000   0.0000 0.00000
   1      1      21       10625                 -1 -25280.0000   0.000   0.0000 0.00000
   2    -24      22        4481                  0  -3.8125  82.750  -1.0664 45.12500
   3     25      22        4481                  0  -4.2031 125.000   2.0781 45.12500
   4    -24      44         257                  2  -3.8203  82.750  -1.0039 44.37500
   5     25      44         257                  3  -4.1719 125.000   1.9961 46.62500
   6    -24      44         257                  4  -3.8203  82.750  -0.9883 44.37500
   7     25      44         257                  5  -4.1719 125.000   1.9766 46.75000
   8    -24      44         257                  6  -3.8125  82.750  -0.9902 44.62500
   9     25      44         257                  7  -4.1875 125.000   1.9766 46.25000
  10    -24      62       10497                  8  -3.8047  82.750  -0.9863 44.87500
  11     25      62       10497                  9  -4.2031 125.000   1.9688 45.87500
  12     15      23       22913                 10  -3.7969   0.000  -0.7109 44.37500
  13    -16      23        4481                 10  -1.2930   0.000  -2.3828 12.28125
  14     15       2        8451                 12  -3.7969   0.000  -0.7109 44.37500
  15     22       1       12289                 12  -4.1406   0.000  -0.3340 0.00000
  16    -16       1        8449                 13  -1.2930   0.000  -2.3828 12.28125
  17     35      22       14721                 11  -4.5625  40.000   1.3359 26.87500
  18     35      22       31105                 11  -2.8438  40.000   2.5469 29.00000
  19      5      23        4481                 17  -3.9297   0.000   2.3672 22.56250
  20     -5      23       22913                 17  -4.0469   0.000   0.4336 24.56250
  21     22      23       22913                 18  -3.4766   0.000  -1.7188 8.06250
  22     22      23       12673                 18  -1.9688   0.000   2.3281 33.25000
  23     13       1       12289                 22  -1.9141   0.000   2.3516 15.62500
  24    -13       1       12289                 22  -2.0234   0.000   2.3047 17.62500
  25     22       1        8449                 21  -3.4766   0.000  -1.7188 8.06250
  26      1      71        8193                 -1  -3.2188   0.000  -2.0469 2.05469
  27     -1      71        8193                 -1  -7.5625   0.000   1.1094 0.45605
  28      5      71        8449                 19  -3.9688   0.000   2.3047 20.56250
  29     -5      71        8449                 20  -4.3906   0.000   0.8281 4.34375
  30   -523       2       28675                 19  -3.9531   5.328   2.2578 18.56250
  31    511       2       12291                 19  -4.2031   5.281   0.6582 6.76562
  32     16       1       13884                 14  -3.8047   0.000  -0.7090 33.75000
  33     11       1       13884                 14  -3.8750   0.000  -0.7031 3.71094
  34    -12       1       13884                 14  -3.7188   0.000  -0.7168 6.90625
  35   -521       2       12354                 30  -3.9531   5.281   2.2656 18.37500
  36     14       1       12352                 31  -2.5391   0.000  -0.8867 0.24463
  37    -13       1       12352                 31  -4.0156   0.000   0.5352 5.43750
  38   -413       2       12354                 31  -4.5000   2.008   1.2461 1.64453
  39     11       1       12352                 26  -7.5156   0.000   1.0625 0.03345
